user_prompt,reference,hypothesis,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,granular_bleu_score
For field 'user_metadata': Ensure that values in this column are valid JSON objects and conform to the specified JSON schema.,"expect_column_values_to_be_json_parseable(column=""user_metadata""),expect_column_values_to_match_json_schema(column=""user_metadata"", schema={""type"": ""object""})","expect_column_values_to_be_json_parseable(column=""user_metadata""),expect_column_values_to_match_json_schema(column=""user_metadata"", schema={""type"": ""object"", ""properties"": {""name"": {""type"": ""string""}, ""age"": {""type"": ""number""}, ""gender"": {""type"": ""string""}, ""address"": {""type"": ""object"", ""properties"": {""street"": {""type"": ""string""}, ""city"": {""type"": ""string""}, ""state"": {""type"": ""string""}, ""zipcode"": {""type"": ""string""}}}, ""phone_number"": {""type"": ""string""}, ""email"": {""type"": ""string""}, ""date_of_birth"": {""type"": ""string""}, ""date_of_death"": {""type"": ""string""}, ""occupation"": {""type"": ""string""}, ""education"": {""type"": ""string""}, ""interests"": {""type"": ""array"", ""items"": {""type"": ""string""}}}, ""required"": [""name"", ""age"", ""gender"", ""address"", ""phone_number"", ""email"", ""date_of_birth"", ""date_of_death"", ""occupation"", ""education"", ""interests""]}})",0.38983050847457623,0.3793103448275862,0.38983050847457623,15.023792567812414
Ensure the `battery_level` field contains non-negative integers and is less than or equal to 100.,"expect_column_values_to_be_between(column=""battery_level"", min_value=0, max_value=100),expect_column_values_to_be_of_type(column=""battery_level"", type_=""int"")","expect_column_values_to_be_between(column=""battery_level"", min_value=0, max_value=100),expect_column_values_to_be_of_type(column=""battery_level"", type_=""int"")",1.0,1.0,1.0,100.00000000000004
"Check that the table has exactly 1,000 rows and that the `category` column exists and contains only distinct values from the set ['Electronics', 'Home', 'Fashion'].","expect_table_row_count_to_equal(row_count=1000),expect_column_to_exist(column=""category""),expect_column_distinct_values_to_equal_set(column=""category"", value_set=['Electronics', 'Home', 'Fashion'])","expect_table_row_count_to_equal(1000),expect_column_to_exist(column=""category""),expect_column_values_to_be_in_set(column=""category"", value_set=['Electronics', 'Home', 'Fashion'])",0.8928571428571429,0.7777777777777779,0.8928571428571429,83.4057072044106
"Confirm that the `wallet_address` column consists only of valid Ethereum addresses, matching the regex pattern `^0x[a-fA-F0-9]{40}$`.","expect_column_values_to_match_regex(column=""wallet_address"", regex=r""^0x[a-fA-F0-9]{40}$"")","expect_column_values_to_match_regex(column=""wallet_address"", regex=r""^0x[a-fA-F0-9]{40}$"")",1.0,1.0,1.0,100.00000000000004
Ensure the `delivery_date` column values are parsed correctly as dates and are not in the past.,"expect_column_values_to_be_dateutil_parseable(column=""delivery_date""),expect_column_values_to_be_between(column=""delivery_date"", min_value=datetime.datetime.now())","expect_column_values_to_be_dateutil_parseable(column=""delivery_date""),expect_column_values_to_be_between(column=""delivery_date"", min_value=""2023-01-01"", max_value=""today"")  # Replace today with the current date.",0.7368421052631579,0.7272727272727273,0.7368421052631579,66.14182554147744
For table 'subscriptions': Ensure the row count is equal to the row count in table 'active_users'.,"expect_table_row_count_to_equal_other_table(table=""active_users"")","expect_table_row_count_to_equal_other_table(table=""subscriptions"", other_table=""active_users"")",0.88,0.8695652173913044,0.88,73.72886225113051
"Confirm that the `status` column only contains values from the set `['Draft', 'Published', 'Archived']`.","expect_column_values_to_be_in_set(column=""status"", value_set=[""Draft"", ""Published"", ""Archived""])","expect_column_values_to_be_in_set(column=""status"", value_set=['Draft', 'Published', 'Archived'])",1.0,1.0,1.0,66.93976514189524
For field 'watch_time': Ensure the field matches the type 'integer'. Ensure this field is between 0 and 86400 (in seconds). Ensure this field exists.,"expect_column_to_exist(column=""watch_time""),expect_column_values_to_be_of_type(column=""watch_time"", type_=""int""),expect_column_values_to_be_between(column=""watch_time"", min_value=0, max_value=86400)","expect_column_to_exist(column=""watch_time""),expect_column_values_to_be_of_type(column=""watch_time"", type_=""int""),expect_column_values_to_be_between(column=""watch_time"", min_value=0, max_value=86400)",1.0,1.0,1.0,100.00000000000004
Ensure the `call_duration` column contains only positive integers and that the average duration does not exceed 1800 seconds.,"expect_column_values_to_be_between(column=""call_duration"", min_value=1, max_value=None),expect_column_mean_to_be_between(column=""call_duration"", min_value=None, max_value=1800)","expect_column_values_to_be_between(column=""call_duration"", min_value=1, max_value=None),expect_column_mean_to_be_between(column=""call_duration"", min_value=0, max_value=1800)",0.9666666666666667,0.9310344827586207,0.9666666666666667,96.0132862288073
Confirm that the number of rows in the `alerts` table is equal to the number of rows in the `resolved_alerts` table.,"expect_table_row_count_to_equal_other_table(table=""alerts"", other_table=""resolved_alerts"")","expect_table_row_count_to_equal_other_table(table=""alerts"", other_table=""resolved_alerts"")",1.0,1.0,1.0,100.00000000000004
"For the `user_role` column: Ensure values are from the specified set `['admin', 'editor', 'viewer']`. Ensure there are no missing values.","expect_column_values_to_be_in_set(column=""user_role"", value_set=['admin', 'editor', 'viewer']),expect_column_values_to_not_be_null(column=""user_role"")","expect_column_values_to_be_in_set(column=""user_role"", value_set=['admin', 'editor', 'viewer']),expect_column_values_to_not_be_null(column=""user_role"")",1.0,1.0,1.0,100.00000000000004
For field `email`: Ensure the field is required (not null). Verify that all values are in valid email format.,"expect_column_values_to_not_be_null(column=""email""),expect_column_values_to_match_regex(column=""email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w{2,}$"")","expect_column_values_to_not_be_null(column=""email""),expect_column_values_to_match_regex(column=""email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$"")  # Regular expression to validate email format.",0.8627450980392156,0.8571428571428572,0.8627450980392156,86.05117459157007
For field 'project_budget': Ensure the field matches the type 'float'. Ensure values in (project_budget) are greater than or equal to 1000. Ensure this field exists.,"expect_column_to_exist(column=""project_budget""),expect_column_values_to_be_of_type(column=""project_budget"", type_=""float""),expect_column_values_to_be_between(column=""project_budget"", min_value=1000, max_value=None)","expect_column_to_exist(column=""project_budget""),expect_column_values_to_be_of_type(column=""project_budget"", type_=""float""),expect_column_values_to_be_between(column=""project_budget"", min_value=1000)",0.9538461538461539,0.9523809523809523,0.9538461538461539,91.13468812604467
Verify that the `player_stats` column contains valid JSON objects that conform to the specified schema for player performance metrics.,"expect_column_values_to_match_json_schema(column=""player_stats"", schema=""your_schema_here"")","expect_column_values_to_match_json_schema(column=""player_stats"", schema={""type"": ""object"", ""properties"": {""points"": {""type"": ""number""}, ""games_played"": {""type"": ""number""}, ""games_won"": {""type"": ""number""}, ""games_lost"": {""type"": ""number""}, ""games_tied"": {""type"": ""number""}, ""games_played_per_game"": {""type"": ""number""}, ""games_won_per_game"": {""type"": ""number""}, ""games_lost_per_game"": {""type"": ""number""}, ""games_tied_per_game"": {""type"": ""number""}, ""games_played_per_game"": {""type"": ""number""}, ""games_won_per_game"": {""type"": ""number""}, ""games_lost_per_game"": {""type"": ""number""}, ""games_tied_per_game"": {""type"": ""number""}, ""games_played_per_game"": {""type"": ""number""}, ""games_won_per_game"": {""type"": ""number""}, ""games_lost_per_game"": {""type"": ""number""}, ""games_tied_per_game"": {""type"": ""number""}, ""games_played_per_game"": {""type"": ""number""}, ""games_won_per_game"": {""type"": ""number""}, ""games_lost",0.16541353383458646,0.15267175572519084,0.16541353383458646,5.8607789876034895
"For the `location` field, ensure the string length is between 5 and 100 characters and does not contain any special characters.","expect_column_value_lengths_to_be_between(column=""location"", min_value=5, max_value=100),expect_column_values_to_not_match_regex(column=""location"", regex=r""[!@#$%^&*(),.?\"":{}|<>]"")","expect_column_value_lengths_to_be_between(column=""location"", min_value=5, max_value=100),expect_column_values_to_not_match_regex(column=""location"", regex=r""[^\w\s]"")  # Remove special characters from the column.",0.8666666666666666,0.8620689655172413,0.8666666666666666,72.9060580944449
"For the `consumption` column, ensure all values are within the range of [0, 100000] kWh and are arranged in increasing order.","expect_column_values_to_be_between(column=""consumption"", min_value=0, max_value=100000),expect_column_values_to_be_increasing(column=""consumption"")","expect_column_values_to_be_between(column=""consumption"", min_value=0, max_value=100000),expect_column_values_to_be_increasing(column=""consumption"")",1.0,1.0,1.0,100.00000000000004
"For table 'energy_usage_reports': Ensure the number of rows is between 30 and 365. Ensure all required fields ('meter_id', 'usage', 'timestamp') exist.","expect_table_row_count_to_be_between(min_value=30, max_value=365),expect_column_to_exist(column=""meter_id""),expect_column_to_exist(column=""usage""),expect_column_to_exist(column=""timestamp"")","expect_table_row_count_to_be_between(min_value=30, max_value=365),expect_column_to_exist(column=""meter_id""),expect_column_to_exist(column=""usage""),expect_column_to_exist(column=""timestamp"")  # Note: This is a sample expectation list. You may need to customize it based on your specific requirements.",0.7804878048780487,0.775,0.7804878048780487,76.46670518725684
"For the `transaction_date` column, ensure all values are valid datetime strings that can be parsed and match the format `'%m/%d/%Y'`.","expect_column_values_to_be_dateutil_parseable(column=""transaction_date""),expect_column_values_to_match_strftime_format(column=""transaction_date"", strftime_format='%m/%d/%Y')","expect_column_values_to_match_strftime_format(column=""transaction_date"", strftime_format=""%m/%d/%Y"")",0.7499999999999999,0.7368421052631579,0.7499999999999999,48.29504807475566
For the `monthly_bill` column: Ensure that the mean value is greater than or equal to $50 and less than or equal to $500.,"expect_column_mean_to_be_between(column=""monthly_bill"", min_value=50, max_value=500)","expect_column_mean_to_be_between(column=""monthly_bill"", min_value=50, max_value=500)",1.0,1.0,1.0,100.00000000000004
For field 'transaction_amounts': Ensure that the Kullback-Leibler (KL) divergence between transaction distributions is below 0.1.,"expect_column_kl_divergence_to_be_less_than(column=""transaction_amounts"", threshold=0.1)","expect_column_kl_divergence_to_be_between(column=""transaction_amounts"", min_value=0.0, max_value=0.1)",0.6875000000000001,0.5333333333333333,0.6875000000000001,59.73854416921759
